 #  q=   1.0000000000000000       POT1=   7.9450099999999999       T2/T1=  0.92179999999999995       i=   88.016999999999996     
 2452107.239254       -0.00400  0.00450794  0.50229653  0.50680447  0.49437450   1.00000    16.4979     0.7379    0.000000D+00
 2452107.508468       -0.00300  0.00154338  0.50229479  0.50383817  0.49148096   1.00000    16.5042     0.7443    0.000000D+00
 2452107.777682       -0.00200  0.00015338  0.50228972  0.50244310  0.49012010   1.00000    16.5072     0.7473    0.000000D+00
 2452108.046896       -0.00100  0.00000000  0.50228485  0.50228485  0.48996573   1.00000    16.5076     0.7476    0.000000D+00
 2452108.316110        0.00000  0.00000000  0.50228268  0.50228268  0.48996362   1.00000    16.5076     0.7476    0.000000D+00
 2452108.585324        0.00100  0.00000000  0.50228484  0.50228484  0.48996573   1.00000    16.5076     0.7476    0.000000D+00
 2452108.854538        0.00200  0.00015063  0.50228972  0.50244035  0.49011742   1.00000    16.5072     0.7473    0.000000D+00
 2452109.123752        0.00300  0.00155013  0.50229479  0.50384492  0.49148754   1.00000    16.5042     0.7443    0.000000D+00
 2452109.392966        0.00400  0.00454554  0.50229653  0.50684207  0.49441118   1.00000    16.4978     0.7378    0.000000D+00
 2452109.662180        0.00500  0.00919482  0.50229348  0.51148831  0.49894346   1.00000    16.4879     0.7279    0.000000D+00
 2452109.931394        0.00600  0.01536713  0.50229282  0.51765995  0.50496374   1.00000    16.4748     0.7149    0.000000D+00
 2452110.200608        0.00700  0.02296254  0.50229559  0.52525813  0.51237556   1.00000    16.4590     0.6991    0.000000D+00
 2452110.469822        0.00800  0.03180119  0.50230073  0.53410193  0.52100246   1.00000    16.4409     0.6809    0.000000D+00
 2452110.739036        0.00900  0.04167134  0.50230668  0.54397801  0.53063632   1.00000    16.4210     0.6610    0.000000D+00
 2452111.008250        0.01000  0.05245750  0.50231155  0.55476905  0.54116270   1.00000    16.3997     0.6397    0.000000D+00
 2452111.277464        0.01100  0.06383082  0.50232081  0.56615163  0.55226611   1.00000    16.3776     0.6177    0.000000D+00
 2452111.546678        0.01200  0.07588230  0.50232871  0.57821100  0.56402971   1.00000    16.3547     0.5948    0.000000D+00
 2452111.815892        0.01300  0.08846993  0.50233336  0.59080329  0.57631315   1.00000    16.3314     0.5714    0.000000D+00
 2452112.085106        0.01400  0.10140179  0.50233569  0.60373749  0.58893012   1.00000    16.3078     0.5479    0.000000D+00
 2452112.354320        0.01500  0.11459066  0.50234278  0.61693343  0.60180243   1.00000    16.2844     0.5244    0.000000D+00
 2452112.623534        0.01600  0.12799854  0.50235485  0.63035339  0.61489324   1.00000    16.2610     0.5010    0.000000D+00
 2452112.892748        0.01700  0.14174508  0.50236794  0.64411302  0.62831540   1.00000    16.2376     0.4776    0.000000D+00
 2452113.161962        0.01800  0.15554606  0.50237865  0.65792471  0.64178835   1.00000    16.2145     0.4546    0.000000D+00
 2452113.431176        0.01900  0.16947923  0.50239119  0.67187042  0.65539202   1.00000    16.1917     0.4318    0.000000D+00
 2452113.700390        0.02000  0.18354995  0.50240200  0.68595195  0.66912818   1.00000    16.1692     0.4093    0.000000D+00
 2452113.969604        0.02100  0.19754116  0.50241009  0.69995125  0.68278413   1.00000    16.1473     0.3873    0.000000D+00
 2452114.238818        0.02200  0.21160223  0.50241602  0.71401826  0.69650613   1.00000    16.1257     0.3657    0.000000D+00
 2452114.508032        0.02300  0.22558559  0.50242783  0.72801342  0.71015805   1.00000    16.1046     0.3447    0.000000D+00
 2452114.777246        0.02400  0.23940453  0.50244345  0.74184798  0.72365330   1.00000    16.0842     0.3242    0.000000D+00
 2452115.046460        0.02500  0.25337576  0.50245782  0.75583358  0.73729589   1.00000    16.0639     0.3039    0.000000D+00
 2452115.315674        0.02600  0.26697834  0.50247165  0.76944999  0.75057834   1.00000    16.0445     0.2845    0.000000D+00
 2452115.584888        0.02700  0.28065580  0.50248688  0.78314268  0.76393520   1.00000    16.0254     0.2654    0.000000D+00
 2452115.854102        0.02800  0.29422606  0.50250097  0.79672702  0.77718637   1.00000    16.0067     0.2467    0.000000D+00
 2452116.123316        0.02900  0.30748365  0.50251401  0.80999766  0.79013153   1.00000    15.9888     0.2288    0.000000D+00
 2452116.392530        0.03000  0.32048202  0.50252815  0.82301017  0.80282489   1.00000    15.9714     0.2115    0.000000D+00
 2452116.661744        0.03100  0.33334105  0.50254884  0.83588988  0.81538871   1.00000    15.9546     0.1946    0.000000D+00
 2452116.930958        0.03200  0.34605303  0.50257173  0.84862476  0.82781125   1.00000    15.9382     0.1782    0.000000D+00
 2452117.200172        0.03300  0.35866213  0.50259137  0.86125350  0.84013026   1.00000    15.9221     0.1622    0.000000D+00
 2452117.469386        0.03400  0.36974487  0.50260997  0.87235484  0.85095932   1.00000    15.9082     0.1483    0.000000D+00
 2452117.738600        0.03500  0.38241004  0.50262769  0.88503773  0.86333115   1.00000    15.8926     0.1326    0.000000D+00
 2452118.007814        0.03600  0.39395341  0.50264366  0.89659706  0.87460698   1.00000    15.8785     0.1185    0.000000D+00
